"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"28052",6,39,75,1,39075,3907507001,-0.06215912991421
"28053",6,39,75,2,39075,3907507002,0.0615261262942619
"28054",6,39,75,3,39075,3907507003,-1.26397731802495
"28055",6,39,75,4,39075,3907507004,-1.01367301692388
"28056",6,39,75,5,39075,3907507005,-0.689859326406497
"28057",6,39,75,6,39075,3907507006,-0.582708548729815
"28058",6,39,75,7,39075,3907507007,-0.116864147161002
"28059",6,39,75,8,39075,3907507008,0.31672299880688
"28060",6,39,75,9,39075,3907507009,0.769319765211879
"28061",6,39,75,10,39075,3907507010,-0.326792127510433
"28062",6,39,75,11,39075,3907507011,1.75784606061934
"28063",6,39,75,12,39075,3907507012,-1.93934957478498
"28064",6,39,75,13,39075,3907507013,-0.2041499354618
"28065",6,39,75,14,39075,3907507014,1.68221477153626
"28066",6,39,75,15,39075,3907507015,0.0716894954829826
"28067",6,39,75,16,39075,3907507016,0.59868279717828
"28068",6,39,75,17,39075,3907507017,-2.80619910922292
"28069",6,39,75,18,39075,3907507018,3.04554427218394
"28070",6,39,75,19,39075,3907507019,-1.5595407771526
"28071",6,39,75,20,39075,3907507020,-0.894052722230942
"28072",6,39,75,21,39075,3907507021,-0.761938003585453
"28073",6,39,75,22,39075,3907507022,-1.28080366055345
"28074",6,39,75,23,39075,3907507023,-1.54515101057411
"28075",6,39,75,1,39075,3907508001,-1.50190082567564
"28076",6,39,75,2,39075,3907508002,0.0499910980139308
"28077",6,39,75,3,39075,3907508003,-1.64702799022566
"28078",6,39,75,4,39075,3907508004,0.0731592637789129
"28079",6,39,75,5,39075,3907508005,0.402205837381797
"28080",6,39,75,6,39075,3907508006,0.429970649118109
"28081",6,39,75,7,39075,3907508007,-1.31269009297219
"28082",6,39,75,8,39075,3907508008,0.205651215689086
"28083",6,39,75,9,39075,3907508009,0.114424370950328
"28084",6,39,75,10,39075,3907508010,-0.128093403151969
"28085",6,39,75,11,39075,3907508011,1.04698006498122
"28086",6,39,75,12,39075,3907508012,0.217104945696682
"28087",6,39,75,13,39075,3907508013,0.639102019252007
"28088",6,39,75,14,39075,3907508014,1.14593331558534
"28089",6,39,75,15,39075,3907508015,0.267461452009445
"28090",6,39,75,16,39075,3907508016,-1.73650273345903
"28091",6,39,75,17,39075,3907508017,-0.238934733527881
"28092",6,39,75,18,39075,3907508018,0.416735868339767
"28093",6,39,75,19,39075,3907508019,-2.40775901798371
"28094",6,39,75,20,39075,3907508020,-0.550773340074059
"28095",6,39,75,21,39075,3907508021,-1.27962748433972
"28096",6,39,75,22,39075,3907508022,-2.72036211626564
"28097",6,39,75,23,39075,3907508023,-2.22267335725227
"28098",6,39,75,24,39075,3907508024,-0.95383699969348
"28099",6,39,75,25,39075,3907508025,-0.96966237638909
"28100",6,39,75,26,39075,3907508026,-0.0643160131042991
"28101",6,39,75,27,39075,3907508027,-2.49624485041628
"28102",6,39,75,28,39075,3907508028,-1.53395813620515
