"","CODIGO","Indice"
"27836",3902601001,0.68361330140711
"27837",3902601002,0.947121101902614
"27838",3902701001,-0.28860481258806
"27839",3902701002,1.95092816536168
"27840",3902701003,-0.824996427658226
"27841",3902701004,-0.137901476491967
"27842",3902801001,-0.566879006260594
"27843",3902801002,-1.11415914363834
"27844",3902801003,-1.61280992321606
"27845",3902901001,0.722572387313553
"27846",3903001001,-0.298709074424921
"27847",3903001002,0.756434500164411
"27848",3903101001,-0.547778872585691
"27849",3903201001,1.92205943669271
"27850",3903201002,0.992936682180717
"27851",3903301001,1.27226877433598
"27852",3903401001,2.58176533062294
"27853",3903501001,0.160327248436157
"27854",3903501002,-0.350165378976768
"27855",3903501003,0.119571530553211
"27856",3903502001,0.934708170767302
"27857",3903502002,0.391020317880267
"27858",3903502003,-1.08370840470254
"27859",3903502004,0.0665116073888805
"27860",3903502005,0.0436509917014882
"27861",3903503001,0.261190944065965
"27862",3903503002,-0.0525044877391287
"27863",3903601001,-0.384323397522845
"27864",3903701001,0.21625177442153
"27865",3903701002,0.288919400473852
"27866",3903801001,-0.619790028722931
"27867",3903901001,2.60894880234888
"27868",3904001001,-1.30359182313205
"27869",3904001002,-0.784219734873332
"27870",3904001003,0.0779585636694392
"27871",3904101001,0.392307403753539
"27872",3904201001,-1.23560417867077
"27873",3904201002,-0.0703082539538176
"27874",3904201003,-0.478356417057238
"27875",3904202001,-0.135262943509375
"27876",3904301001,-0.54352462698898
"27877",3904401001,-0.446190411124984
"27878",3904401002,-0.0517208535396199
"27879",3904401003,0.18894928606822
"27880",3904501001,2.33745194080889
"27881",3904601001,3.53109531180915
"27882",3904601002,2.46002290724416
"27883",3904701001,-0.666981080727724
"27884",3904701002,-0.75125966459286
"27885",3904801001,0.419153164632008
"27886",3904801002,-1.07487083792399
"27887",3904901001,2.32231033161641
"27888",3905001001,1.45555431075603
"27889",3905101001,1.63110496975487
"27890",3905201001,-0.0961187145061307
"27891",3905201002,-0.288977769445095
"27892",3905201003,-0.28962896335242
"27893",3905201004,-1.32272401700134
"27894",3905201005,-1.28162088798872
"27895",3905202001,-1.86246040655976
"27896",3905202002,-1.83903456704176
"27897",3905202003,-1.31189158465285
"27898",3905202004,-1.20590271313116
"27899",3905202005,-0.960136658086412
"27900",3905202006,-2.40175169937161
"27901",3905202007,-1.48746587853294
"27902",3905301001,2.31963885186259
"27903",3905401001,-0.428343433102255
"27904",3905401002,-0.863981203510838
"27905",3905401003,-0.580747546223426
"27906",3905501001,-0.0815331869333442
"27907",3905601001,1.50687202952786
"27908",3905601002,-0.118456433143225
"27909",3905701001,-0.137626545194724
"27910",3905701002,0.242616481427748
"27911",3905801001,0.263489848854586
"27912",3905901001,1.38652595820492
"27913",3905901002,-0.0939553558168101
"27914",3905901003,0.496677298115984
"27915",3905901004,-0.0595540917497431
"27916",3905901005,-0.623532135867388
"27917",3905902001,-0.636476491380609
"27918",3905902002,-0.132354816118168
"27919",3905902003,1.54238156195283
"27920",3905902004,0.605623350999906
"27921",3905902005,-0.414765129300529
"27922",3906001001,-0.055498559749005
"27923",3906001002,0.449136954949024
"27924",3906002001,-0.644649775567559
"27925",3906002002,-0.47441821810345
"27926",3906002003,-0.665002579008104
"27927",3906101001,-0.936766841109969
"27928",3906101002,0.378719375418649
"27929",3906101003,-0.540867348133718
"27930",3906201001,0.164237878360782
"27931",3906201002,-0.213039225607806
"27932",3906301001,2.41927480242655
"27933",3906401001,0.0798116398178456
"27934",3906501001,1.54614493417977
"27935",3906601001,0.248050905469934
"27936",3906701001,1.50125958243058
"27937",3906801001,0.546112784363341
"27938",3906901001,0.00446308464995462
"27939",3906901002,1.28184138116713
"27940",3907001001,1.79356278018766
"27941",3907101001,2.55165063066127
"27942",3907201001,6.90086256624653
"27943",3907301001,-2.03593253239591
"27944",3907301002,-0.851461729178282
"27945",3907301003,-1.75368945752604
"27946",3907301004,-1.3065257117898
"27947",3907301005,-1.1349832174797
"27948",3907301006,-1.64532162103638
"27949",3907301007,-0.823896572761618
"27950",3907401001,-0.239991522872451
"27951",3907401002,-0.727303776117911
"27952",3907401003,1.02788311828583
"27953",3907401004,-0.623204180035033
"27954",3907401005,-1.49709211893564
"27955",3907401006,-1.39999393682289
"27956",3907501001,1.43135645266954
"27957",3907501002,1.60734244095039
"27958",3907501003,1.42069995217499
"27959",3907501004,2.51715828046389
"27960",3907501005,2.07676970316768
"27961",3907501006,0.428550614644668
"27962",3907501007,0.305975438486637
"27963",3907501008,3.18996789479761
"27964",3907501009,0.570160521163421
"27965",3907501010,0.709393923304623
"27966",3907501011,2.69810581676509
"27967",3907502001,-0.626132871744642
"27968",3907502002,1.84005600709025
"27969",3907502003,0.0429029994631366
"27970",3907502004,0.737039395539237
"27971",3907502005,0.169447363745996
"27972",3907502006,-1.30009553342064
"27973",3907502007,0.979022167325282
"27974",3907502008,1.49985222332044
"27975",3907502009,2.7065772054271
"27976",3907502010,1.32085048288253
"27977",3907502011,-1.03481462220267
"27978",3907502012,0.608686522330379
"27979",3907502013,0.458029969944395
"27980",3907502014,-1.90309537838571
"27981",3907502015,0.984339672213597
"27982",3907502016,-1.04117109176962
"27983",3907502017,0.573254342656603
"27984",3907502018,-1.33582013303479
"27985",3907502019,-1.15611505320669
"27986",3907502020,-0.174699286649658
"27987",3907502021,-0.0315017119524281
"27988",3907502022,1.33892111026752
"27989",3907502023,-0.849956383720235
"27990",3907502024,-1.37729596117318
"27991",3907502025,0.0802438895409197
"27992",3907502026,0.364073994860671
"27993",3907502027,0.132531894179753
"27994",3907503001,0.581982463394209
"27995",3907503002,-0.400610147961371
"27996",3907503003,0.901714025734317
"27997",3907503004,1.95845086851967
"27998",3907503005,2.78915192232341
"27999",3907503006,-0.358244759843788
"28000",3907503007,0.239977025808582
"28001",3907503008,0.503519385734842
"28002",3907503009,0.997256139175145
"28003",3907503010,0.06435064502091
"28004",3907503011,-0.938253404315547
"28005",3907503012,0.533098265785886
"28006",3907503013,-0.726457786417416
"28007",3907503014,0.300611925436814
"28008",3907503015,-0.843930915258795
"28009",3907504001,0.339967031971464
"28010",3907504002,0.180811187098894
"28011",3907504003,-0.206052595458917
"28012",3907504004,1.3733142186513
"28013",3907504005,-0.29421379634786
"28014",3907504006,0.122998491381726
"28015",3907504007,-0.294190432709971
"28016",3907504008,-0.132206052717993
"28017",3907504009,-1.4441096233332
"28018",3907504010,0.0582820521472764
"28019",3907504011,-1.29079504384648
"28020",3907504012,-1.07694211285167
"28021",3907504013,-0.716903096055161
"28022",3907504014,-1.00920926569066
"28023",3907505001,1.7270064958665
"28024",3907505002,-0.591794281348899
"28025",3907505003,-0.00210930043370872
"28026",3907505004,0.108413221249053
"28027",3907505005,-0.211309132262468
"28028",3907505006,1.03195763882167
"28029",3907505007,1.63599561721617
"28030",3907505008,-1.32476115718556
"28031",3907505009,0.0801957387197397
"28032",3907505010,1.11787388670679
"28033",3907505011,0.137155604770723
"28034",3907505012,0.304239136562521
"28035",3907505013,0.452814621283016
"28036",3907505014,1.60114054193582
"28037",3907505015,0.583252087115435
"28038",3907506001,2.34163340981317
"28039",3907506002,0.562855025311037
"28040",3907506003,0.624860156669245
"28041",3907506004,0.0821158988996375
"28042",3907506005,-0.33813320002344
"28043",3907506006,0.577332808005583
"28044",3907506007,0.371506569930467
"28045",3907506008,0.288074981166235
"28046",3907506009,2.87648490480009
"28047",3907506010,2.08256956221852
"28048",3907506011,2.57776000806046
"28049",3907506012,2.75413036555138
"28050",3907506013,0.214358418942678
"28051",3907506014,-0.44711087369992
"28052",3907507001,-0.347347204982681
"28053",3907507002,-0.656490687761651
"28054",3907507003,0.463507792043765
"28055",3907507004,-1.75541078831449
"28056",3907507005,-0.023301979615988
"28057",3907507006,-0.812280594118358
"28058",3907507007,-0.374311596341874
"28059",3907507008,0.300371118196926
"28060",3907507009,0.361653274589257
"28061",3907507010,-1.83804142308113
"28062",3907507011,1.02909350953983
"28063",3907507012,-1.91012111076441
"28064",3907507013,-0.0808559691636115
"28065",3907507014,-0.104737746033659
"28066",3907507015,-0.192284578475344
"28067",3907507016,-0.263329281767838
"28068",3907507017,-1.85125908972559
"28069",3907507018,1.00035874692314
"28070",3907507019,0.257459284944478
"28071",3907507020,-0.801292670971842
"28072",3907507021,-0.217973353529217
"28073",3907507022,-1.61148016806192
"28074",3907507023,-2.00027334462265
"28075",3907508001,-0.175515038913254
"28076",3907508002,-0.278210046725218
"28077",3907508003,-1.35700932883957
"28078",3907508004,-0.118007981464832
"28079",3907508005,0.110728400905873
"28080",3907508006,-0.234398664133285
"28081",3907508007,-0.917829903826012
"28082",3907508008,0.297602445265193
"28083",3907508009,0.507834634535104
"28084",3907508010,-0.734240058288597
"28085",3907508011,1.05613336969886
"28086",3907508012,0.809931955204231
"28087",3907508013,-0.782674731711867
"28088",3907508014,-0.727768064676981
"28089",3907508015,-1.1734293197145
"28090",3907508016,-1.13909469085619
"28091",3907508017,-0.545291895259747
"28092",3907508018,-0.554492679507693
"28093",3907508019,-2.04989461776112
"28094",3907508020,-1.78603957787286
"28095",3907508021,-1.37357294709593
"28096",3907508022,-1.88413871499927
"28097",3907508023,-1.9346416953694
"28098",3907508024,-1.47376594939845
"28099",3907508025,-1.96273223393749
"28100",3907508026,-1.56220342994551
"28101",3907508027,-2.18396842861815
"28102",3907508028,-1.53125192091571
"28103",3907601001,0.00085767047340346
"28104",3907601002,-0.186663570272613
"28105",3907701001,2.00135395577925
"28106",3907801001,0.349641071257321
"28107",3907901001,1.08921863362165
"28108",3907901002,-1.28805062613116
"28109",3907901003,-0.807144636382941
"28110",3907901004,-0.437682425387819
"28111",3907902001,-0.582103012067282
"28112",3907902002,0.233265999508345
"28113",3907902003,0.0631330554247715
"28114",3908001001,0.0448686096479546
"28115",3908001002,0.04658615733611
"28116",3908001003,1.15274013452236
"28117",3908001004,-0.641134668476842
"28118",3908101001,1.41440673623113
"28119",3908201001,1.20400703820396
"28120",3908301001,1.67550072740868
"28121",3908401001,0.211785540625521
"28122",3908501001,0.0383506540987113
"28123",3908501002,-1.28559509508083
"28124",3908501003,-0.70368529854021
"28125",3908502001,-0.712822528351122
"28126",3908502002,0.888117446351683
"28127",3908601001,1.98681923251157
"28128",3908701001,0.76844271197037
"28129",3908701002,0.0717394722920836
"28130",3908701003,0.582082053674433
"28131",3908701004,-0.519263309153454
"28132",3908701005,-0.176865719634539
"28133",3908701006,-0.368472326599938
"28134",3908701007,-0.263712997990135
"28135",3908701008,-0.824720177125501
"28136",3908701009,-0.473275395419607
"28137",3908701010,-1.2758432717053
"28138",3908701011,0.404434158557407
"28139",3908701012,-0.795092335585497
"28140",3908701013,-0.832426611871723
"28141",3908701014,-0.206655136670892
"28142",3908702001,0.785334214666588
"28143",3908702002,0.452923259904619
"28144",3908702003,1.95052333858953
"28145",3908702004,1.19521164700709
"28146",3908702005,0.0301510986313646
"28147",3908702006,-0.082612664893007
"28148",3908702007,0.0828937954572674
"28149",3908702008,1.25979959735841
"28150",3908702009,-0.912343663702679
"28151",3908703001,-0.16160692988351
"28152",3908703002,-0.823112527445147
"28153",3908703003,-0.222148868374631
"28154",3908703004,0.0996679156631845
"28155",3908703005,0.132704940046168
"28156",3908703006,3.52523114752124
"28157",3908703007,0.522383866542187
"28158",3908703008,0.625495030329445
"28159",3908703009,-0.743611940556323
"28160",3908703010,0.537302458076654
"28161",3908703011,1.28875722041145
"28162",3908703012,-0.224782668602224
"28163",3908704001,-0.356814543202613
"28164",3908704002,0.0566856410642111
"28165",3908704003,0.059036995115849
"28166",3908704004,0.886675061567894
"28167",3908704005,-0.873359854442768
"28168",3908704006,-0.842882788313372
"28169",3908704007,-1.64428911614683
"28170",3908704008,-0.688929175359374
"28171",3908704009,-1.5815390734415
"28172",3908705001,-0.0830059159415671
"28173",3908705002,1.14011522105116
"28174",3908705003,0.726116398519662
"28175",3908801001,2.84056643945919
"28176",3908901001,2.60905322677712
"28177",3909001001,-0.399965793638498
"28178",3909101001,0.174198305441814
"28179",3909101002,2.02456023425316
"28180",3909101003,2.34378766139971
"28181",3909201001,2.27049447533537
"28182",3909301001,3.19187668846892
"28183",3909401001,1.0742221216578
"28184",3909501001,0.172822056140753
"28185",3909501002,0.561617408396943
"28186",3909601001,1.476963335471
"28187",3909701001,-0.707905431614451
"28188",3909801001,0.956361842907029
"28189",3909901001,-0.5102933644597
"28190",3909901002,0.121405144762812
"28191",3910001001,1.2934822756984
"28192",3910101001,1.18575271045303
"28193",3910201001,1.19754847667042
"28194",3910201002,-0.710200325023483
