"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"27828",6,39,25,2,39025,3902501002,-0.281709338637759
"27829",6,39,25,3,39025,3902501003,1.01647780567287
"27830",6,39,25,4,39025,3902501004,-1.06629139045927
"27831",6,39,25,5,39025,3902501005,0.137426371692737
"27832",6,39,25,6,39025,3902501006,-0.223767172265762
"27833",6,39,25,7,39025,3902501007,-1.4685462816866
"27834",6,39,25,8,39025,3902501008,-1.47842590468488
"27835",6,39,25,1,39025,3902502001,0.931607917224364
"27836",6,39,26,1,39026,3902601001,0.373181365898726
"27837",6,39,26,2,39026,3902601002,0.966632236489988
"27838",6,39,27,1,39027,3902701001,-0.296710167560115
"27839",6,39,27,2,39027,3902701002,1.64771713365884
"27840",6,39,27,3,39027,3902701003,-1.1707680455822
"27841",6,39,27,4,39027,3902701004,0.337487267471524
"27842",6,39,28,1,39028,3902801001,-0.640642241569402
"27843",6,39,28,2,39028,3902801002,-1.06402606168291
"27844",6,39,28,3,39028,3902801003,-1.96637002840443
"27845",6,39,29,1,39029,3902901001,0.923689239557001
"27846",6,39,30,1,39030,3903001001,-1.08068565160701
"27847",6,39,30,2,39030,3903001002,0.44361064390667
"27848",6,39,31,1,39031,3903101001,-0.0991941317699277
"27849",6,39,32,1,39032,3903201001,0.000171025533444294
"27850",6,39,32,2,39032,3903201002,1.2098518869548
"27851",6,39,33,1,39033,3903301001,0.713680753128695
"27852",6,39,34,1,39034,3903401001,3.16713258003657
"27853",6,39,35,1,39035,3903501001,-0.466472059216315
"27854",6,39,35,2,39035,3903501002,-1.19536763032212
"27855",6,39,35,3,39035,3903501003,-1.00121400955021
"27856",6,39,35,1,39035,3903502001,1.56972574114176
"27857",6,39,35,2,39035,3903502002,1.8754190739065
"27858",6,39,35,3,39035,3903502003,-0.90704383027901
"27859",6,39,35,4,39035,3903502004,0.286449569656742
"27860",6,39,35,5,39035,3903502005,0.463109663256509
"27861",6,39,35,1,39035,3903503001,0.794282754182233
"27862",6,39,35,2,39035,3903503002,-0.593962519626827
"27863",6,39,36,1,39036,3903601001,-0.802492904366767
"27864",6,39,37,1,39037,3903701001,-0.0536915706245105
"27865",6,39,37,2,39037,3903701002,-0.342859363751082
"27866",6,39,38,1,39038,3903801001,-0.45028262944141
"27867",6,39,39,1,39039,3903901001,1.35242421663062
"27868",6,39,40,1,39040,3904001001,-1.11531877882987
"27869",6,39,40,2,39040,3904001002,-0.157117062979322
"27870",6,39,40,3,39040,3904001003,-0.105618805500856
"27871",6,39,41,1,39041,3904101001,-0.00280900708594965
"27872",6,39,42,1,39042,3904201001,-1.25185034280464
"27873",6,39,42,2,39042,3904201002,0.0755310677332584
"27874",6,39,42,3,39042,3904201003,0.107414319855962
"27875",6,39,42,1,39042,3904202001,-0.56935666200248
"27876",6,39,43,1,39043,3904301001,-0.817107799677231
"27877",6,39,44,1,39044,3904401001,-0.155422282912069
"27878",6,39,44,2,39044,3904401002,-0.94977794053682
"27879",6,39,44,3,39044,3904401003,0.753975181683912
"27880",6,39,45,1,39045,3904501001,1.57422534982594
"27881",6,39,46,1,39046,3904601001,2.96605068440468
"27882",6,39,46,2,39046,3904601002,2.53128505433562
"27883",6,39,47,1,39047,3904701001,-0.941250326318094
"27884",6,39,47,2,39047,3904701002,-1.41232341600581
"27885",6,39,48,1,39048,3904801001,0.449659326208016
"27886",6,39,48,2,39048,3904801002,-0.870730500337238
"27887",6,39,49,1,39049,3904901001,2.15027418281865
"27888",6,39,50,1,39050,3905001001,0.898292486434358
"27889",6,39,51,1,39051,3905101001,3.3236873129199
"27890",6,39,52,1,39052,3905201001,0.575379152866764
"27891",6,39,52,2,39052,3905201002,-0.789143209146662
"27892",6,39,52,3,39052,3905201003,-0.402365486946671
"27893",6,39,52,4,39052,3905201004,-1.69479339668916
"27894",6,39,52,5,39052,3905201005,-1.3326256676705
"27895",6,39,52,1,39052,3905202001,-2.14954587939549
"27896",6,39,52,2,39052,3905202002,-1.8607554587976
"27897",6,39,52,3,39052,3905202003,-0.641812353839459
