"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"28006",6,39,75,13,39075,3907503013,-0.884642340983903
"28007",6,39,75,14,39075,3907503014,1.19526809815563
"28008",6,39,75,15,39075,3907503015,-2.76031372814603
"28009",6,39,75,1,39075,3907504001,-2.51414453210909
"28010",6,39,75,2,39075,3907504002,-2.67983742523566
"28011",6,39,75,3,39075,3907504003,-3.47931702409164
"28012",6,39,75,4,39075,3907504004,1.35597379031564
"28013",6,39,75,5,39075,3907504005,-2.16947153064914
"28014",6,39,75,6,39075,3907504006,-0.0409878606358696
"28015",6,39,75,7,39075,3907504007,0.885792515444428
"28016",6,39,75,8,39075,3907504008,-3.23374938285923
"28017",6,39,75,9,39075,3907504009,-2.62524950708257
"28018",6,39,75,10,39075,3907504010,-2.14651395498647
"28019",6,39,75,11,39075,3907504011,-2.21978920818343
"28020",6,39,75,12,39075,3907504012,-1.99677080936939
"28021",6,39,75,13,39075,3907504013,-2.61600027847179
"28022",6,39,75,14,39075,3907504014,-1.88116248142277
"28023",6,39,75,1,39075,3907505001,-0.634612979668925
"28024",6,39,75,2,39075,3907505002,-1.89916831751702
"28025",6,39,75,3,39075,3907505003,-1.26793222730741
"28026",6,39,75,4,39075,3907505004,-0.658637862298569
"28027",6,39,75,5,39075,3907505005,-0.364743233024719
"28028",6,39,75,6,39075,3907505006,1.70045410624504
"28029",6,39,75,7,39075,3907505007,1.81801585536924
"28030",6,39,75,8,39075,3907505008,1.77030600513138
"28031",6,39,75,9,39075,3907505009,-0.515222123696229
"28032",6,39,75,10,39075,3907505010,2.5726543261752
"28033",6,39,75,11,39075,3907505011,-0.70236946736988
"28034",6,39,75,12,39075,3907505012,-0.874908292192514
"28035",6,39,75,13,39075,3907505013,-1.63878608154035
"28036",6,39,75,14,39075,3907505014,2.34067532168326
"28037",6,39,75,15,39075,3907505015,0.977117943270141
"28038",6,39,75,1,39075,3907506001,3.37546475748183
"28039",6,39,75,2,39075,3907506002,0.0379315416423628
"28040",6,39,75,3,39075,3907506003,3.17106114681361
"28041",6,39,75,4,39075,3907506004,1.14673573020599
"28042",6,39,75,5,39075,3907506005,0.182918691988649
"28043",6,39,75,6,39075,3907506006,2.67913076686276
"28044",6,39,75,7,39075,3907506007,-0.116991059374878
"28045",6,39,75,8,39075,3907506008,0.812865374164102
"28046",6,39,75,9,39075,3907506009,3.08171282698544
"28047",6,39,75,10,39075,3907506010,1.44412414731711
"28048",6,39,75,11,39075,3907506011,0.749681859785662
"28049",6,39,75,12,39075,3907506012,5.45343390691659
"28050",6,39,75,13,39075,3907506013,1.66500813153795
"28051",6,39,75,14,39075,3907506014,-0.64108888419994
"28052",6,39,75,1,39075,3907507001,0.341942273837967
"28053",6,39,75,2,39075,3907507002,0.592941955526516
"28054",6,39,75,3,39075,3907507003,-1.48603501387144
"28055",6,39,75,4,39075,3907507004,-0.986441221221503
"28056",6,39,75,5,39075,3907507005,-0.485413575171475
"28057",6,39,75,6,39075,3907507006,-0.173374301919937
"28058",6,39,75,7,39075,3907507007,0.338230686562412
"28059",6,39,75,8,39075,3907507008,0.815895901732744
"28060",6,39,75,9,39075,3907507009,1.48547532009817
"28061",6,39,75,10,39075,3907507010,-0.152869910296818
